t,altitude_km,speed_ms,mass
1.0599999999999774,0.08161514248582534,0.03408985765100265,53648.6484375
2.0799999999999557,0.08161464190098923,0.01105102763058855,53644.6328125
3.6399999999999224,0.08199920114839915,1.6569289167682824,53412.80078125
4.659999999999901,0.08603576178546063,6.120898929312425,52964.42578125
5.6999999999998785,0.09489911023888271,10.821867884911375,52506.8046875
6.739999999999856,0.10868538005754817,15.656323589374612,52049.03515625
7.779999999999834,0.1275279191558948,20.627142520773106,51590.359375
8.839999999999812,0.15258952955552377,25.942768929272454,51114.1171875
9.85999999999979,0.18091500118013937,31.00263044315481,50673.16015625
10.899999999999768,0.21572846105729696,36.411029839617825,50214.40625
11.919999999999746,0.2553035841608653,41.86614410257443,49764.5390625
12.959999999999724,0.30226539739687,47.69126099449039,49297.04296875
13.979999999999702,0.35214418344025034,53.33443990046279,48855.96875
14.99999999999968,0.4087173525146209,59.23888425535919,48406.19140625
16.01999999999966,0.47116174942278305,65.29475521895161,47956.6015625
17.05999999999982,0.5409981036696118,71.6297248601435,47498.56640625
18.099999999999984,0.6187133568233112,78.2552119740644,47032.16015625
19.10000000000014,0.6965463327026228,84.53733738422147,46601.0859375
20.140000000000303,0.7855506049214164,91.373757895473,46143.75
21.160000000000462,0.8793684494969202,98.25306969643096,45695.23828125
22.16000000000062,0.9777346815647324,105.17005243295378,45255.55859375
23.180000000000778,1.0868673723797546,112.55291955708641,44798.41015625
24.240000000000943,1.2030918896992224,120.13155719968736,44341.28515625
25.280000000001106,1.326530171233695,127.90529067963256,43884.0703125
26.32000000000127,1.457303645628388,135.88430990963957,43426.875
27.36000000000143,1.5982694718557178,144.2361767071102,42960.85546875
28.38000000000159,1.7384810516590952,152.3249549853462,42521.2265625
29.440000000001756,1.89489298389724,161.1351772698122,42055.16796875
30.500000000001922,2.0594563843957148,170.19699120380722,41589.21484375
31.540000000002085,2.228974373011617,179.3527694173889,41132.3046875
32.54000000000224,2.3996315728718183,188.40574439396593,40693.5546875
33.540000000002394,2.57792529896053,197.7238394417648,40255.03515625
34.56000000000256,2.7677839563913875,207.50636210991084,39808.2265625
35.60000000000272,2.9698213668067472,217.79444327732628,39352.69140625
36.620000000002875,3.180540378941223,228.4023568497321,38897.30078125
37.62000000000303,3.3871770615489223,238.70695959083554,38468.1875
38.6400000000032,3.6107037247812843,249.76222566285867,38021.6875
39.640000000003354,3.8383527231008046,260.94112076953047,37583.98046875
40.66000000000351,4.079367075539659,272.70950649805434,37137.55859375
41.70000000000367,4.33441262878431,285.1056467820284,36682.48046875
42.700000000003826,4.588649878352299,297.4320862471496,36245.01953125
43.70000000000398,4.851829116594396,310.0973417920076,35807.74609375
44.70000000000414,5.124021662873216,323.1308022830585,35370.640625
46.06000000000435,5.507889987589792,336.5142995874883,29742.13671875
47.06000000000451,5.79546192406828,345.9650234603789,29536.40234375
48.10000000000464,6.10043327605119,356.2101362345066,29322.638671875
49.12000000000444,6.405466972200549,366.5214441341907,29112.951171875
50.16000000000423,6.722583932337235,377.3682123999856,28899.19140625
51.200000000004025,7.045949250689009,388.5628248859467,28685.435546875
52.24000000000382,7.375650736114709,400.12225963804696,28471.673828125
53.30000000000361,7.718319765779772,412.3134284237432,28253.806640625
54.320000000003404,8.05447775768349,424.4332952215461,28044.16015625
55.38000000000319,8.417384864818072,437.714967092783,27822.181640625
56.420000000002986,8.773752997983946,450.9662223877044,27608.421875
57.44000000000278,9.122906045317999,464.11229976159086,27402.88671875
58.46000000000258,9.485682280431385,477.920257826892,27193.23828125
59.540000000002365,9.87717815853178,492.94981889186465,26971.259765625
60.56000000000216,10.253901907837019,507.53568264042985,26761.611328125
61.62000000000195,10.660222862859955,523.3680205453227,26539.6328125
62.660000000001745,11.058734705439885,539.0334483020788,26325.869140625
63.70000000000154,11.456466572456993,554.7707759511753,26116.22265625
64.72000000000133,11.861022267369204,570.8762234084226,25906.57421875
65.78000000000112,12.288630834047334,587.9950460534143,25688.705078125
66.82000000000092,12.715235295985826,605.146795639641,25474.947265625
67.8800000000007,13.15714801438048,622.9972541537248,25257.080078125
68.9400000000005,13.606175956406048,641.2043887049543,25039.205078125
70.00000000000028,14.070857935191365,660.1567846040589,24817.2265625
71.10000000000007,14.542673733603326,679.4798611187933,24595.21484375
72.13999999999986,15.003656315980828,698.4728015794764,24381.458984375
73.17999999999965,15.471024214610575,717.8406167917516,24167.701171875
74.23999999999944,15.953831616643118,737.9705600477839,23949.828125
75.27999999999923,16.433721695688554,758.1083418587447,23736.064453125
76.35999999999902,16.938421798391033,779.4300950994715,23514.068359375
77.4399999999988,17.44945490894292,801.1794340406386,23292.0234375
78.4799999999986,17.957014757123428,822.9445321870814,23074.125
79.51999999999839,18.450871614002274,844.2847664777379,22864.466796875
80.57999999999818,18.969600095744127,866.8744687624223,22646.556640625
81.65999999999796,19.503711179463657,890.3219571321665,22424.501953125
82.73999999999775,20.043277589833945,914.2163577053399,22202.48046875
83.77999999999754,20.567873711133142,937.6499204141427,21988.638671875
84.85999999999733,21.117592768442,962.4294417230525,21766.60546875
85.89999999999712,21.651581169550074,986.7031133523004,21552.6953125
86.9799999999969,22.21064691262925,1012.3769728081982,21330.66015625
87.9999999999967,22.74270078547427,1037.0433828845337,21120.921875
89.05999999999649,23.29959128878673,1063.1138433227068,20902.9453125
90.07999999999629,23.839076093043435,1088.6274855285858,20693.216796875
91.09999999999609,24.381886277098094,1114.5656590353626,20483.515625
92.11999999999588,24.927795366719597,1140.9253621433827,20273.826171875
93.13999999999568,25.476572040865083,1167.7129752700255,20064.119140625
94.15999999999548,26.028031525808853,1194.9189697890688,19854.375
95.19999999999527,26.60362252808013,1223.6634994075428,19636.478515625
96.21999999999507,27.14873484898638,1251.1966650253046,19430.81640625
97.25999999999486,27.71755699337658,1280.2854023837624,19216.994140625
98.27999999999466,28.277055194436805,1309.2685245554524,19007.29296875
99.33999999999445,28.859817527576233,1339.857829609964,18789.38671875
100.37999999999424,29.43263706076215,1370.3266315607439,18575.53515625
101.39999999999404,29.995066489452846,1400.6840645489492,18365.87109375
102.47999999999382,30.590859504077233,1433.295910128628,18143.791015625
103.55999999999361,31.186534199396732,1466.4012468160324,17921.71484375
104.5999999999934,31.759588152234326,1498.7655442182454,17707.896484375
105.6399999999932,32.33162216811907,1531.5989347689215,17494.119140625
106.69999999999298,32.91309874163358,1565.54761908212,17276.224609375
107.73999999999278,33.48158659251803,1599.2776022461633,17062.34765625
108.81999999999256,34.06914944994543,1634.8377126714602,16840.349609375
109.85999999999235,34.63165348593134,1669.519671757085,16626.572265625
110.93999999999214,35.21162020671612,1704.5127049258501,16412.8046875
111.95999999999194,35.76525017349166,1700.9538097383634,16411.333984375
112.97999999999243,36.292782184603276,1697.6116518665904,16410.626953125
113.97999999999294,36.81572559501685,1694.3625392968356,16410.453125
114.97999999999345,37.334203855304516,1691.198754679222,16410.330078125
115.99999999999397,37.85854733289359,1688.0463427334346,16410.021484375
117.0399999999945,38.3885673089436,1684.8991134635778,16409.75
118.03999999999502,38.89388083653594,1681.929463104962,16409.560546875
119.07999999999555,39.42494798199693,1678.8393713811035,16409.3671875
120.09999999999607,39.9216987598358,1675.9747061521089,16409.19921875
121.1199999999966,40.42417073006544,1673.0995724232546,16409.064453125
122.1199999999971,40.912698176951615,1670.3252570839647,16408.95703125
123.13999999999763,41.40686096006236,1667.5384618003309,16408.869140625
124.13999999999814,41.887314217556614,1664.846216938296,16408.798828125
125.13999999999865,42.36381871835317,1662.1919564966133,16408.744140625
126.15999999999917,42.84581485716312,1659.5218510125237,16408.697265625
127.1799999999997,43.32375831123523,1656.887061458619,16408.66796875
128.1800000000002,43.78841831428371,1654.3377019318334,16408.640625
129.18000000000072,44.249225758623446,1651.8200787776877,16408.62890625
130.18000000000123,44.70619916219579,1649.3338446837258,16408.619140625
131.26000000000178,45.195444035137186,1646.682328250122,16408.619140625
132.2600000000023,45.6444973125821,1644.2576482214874,16408.619140625
133.28000000000281,46.098634348703314,1641.813631219474,16408.619140625
134.28000000000333,46.5400605891447,1639.4452329560015,16408.619140625
135.30000000000385,46.986446992783925,1637.056859121103,16408.619140625
136.32000000000437,47.42893961097533,1634.6953840593,16408.619140625
137.32000000000488,47.858987446496265,1632.4056997119467,16408.619140625
138.3200000000054,48.28531473582273,1630.1407197838353,16408.619140625
139.34000000000592,48.716345862402115,1627.855388215123,16408.619140625
140.34000000000643,49.13518694483373,1625.638870783362,16408.619140625
141.34000000000694,49.5586004987834,1623.4020961682475,16408.619140625
142.34000000000745,49.96179841667856,1621.275605151985,16408.619140625
143.400000000008,50.39393459340988,1619.00008192036,16408.619140625
144.4000000000085,50.79782997966604,1616.8764535412572,16408.619140625
145.40000000000902,51.198061927705425,1614.7749544981268,16408.619140625
146.46000000000956,51.61831488065398,1612.5712301500826,16408.619140625
147.46000000001007,52.01101906348357,1610.5145077606137,16408.619140625
148.4800000000106,52.415563999841105,1608.3982077731453,16408.619140625
149.4800000000111,52.793166303950244,1606.4249702601962,16408.619140625
150.54000000001164,53.1976623333689,1604.3133358409639,16408.619140625
151.54000000001216,53.57552223732462,1602.342640464796,16408.619140625
152.56000000001268,53.957202948585156,1600.353765907151,16408.619140625
153.5800000000132,54.34248685048416,1598.3478028478942,16408.619140625
154.5800000000137,54.701960765591124,1596.4776660874604,16408.619140625
155.60000000001423,55.07241941055958,1594.5517637588473,16408.619140625
156.60000000001475,55.439120164396705,1592.6467015442738,16408.619140625
157.60000000001526,55.78790393069305,1590.8358600079182,16408.619140625
158.62000000001578,56.14724598776247,1588.9713051292365,16408.619140625
159.6400000000163,56.50283976190269,1587.1272499664135,16408.619140625
160.6400000000168,56.84782520589908,1585.339160668335,16408.619140625
161.64000000001732,57.189213435152894,1583.570594016094,16408.619140625
162.68000000001786,57.54044401483576,1581.751900706864,16408.619140625
163.7400000000184,57.89443103014666,1579.9197641756698,16408.619140625
164.78000000001893,58.24438476408576,1578.1092376903255,16408.619140625
165.82000000001946,58.577327356146185,1576.3873245589157,16408.619140625
166.86000000002,58.91295800282224,1574.652042924705,16408.619140625
167.8600000000205,59.2320252631068,1573.0028455838215,16408.619140625
168.86000000002102,59.54751169183792,1571.3725481972797,16408.619140625
169.88000000002154,59.865620874610265,1569.7290601127575,16408.619140625
170.90000000002206,60.180008535468716,1568.1051300766865,16408.619140625
171.92000000002258,60.490676576189465,1566.5007139144711,16408.619140625
172.9400000000231,60.79762683218322,1564.9157723199085,16408.619140625
173.98000000002364,61.106769712494106,1563.3197684957286,16408.619140625
175.02000000002417,61.41205124730966,1561.7439408859584,16408.619140625
176.0800000000247,61.719231961323764,1560.1585388743163,16408.619140625
177.14000000002525,62.02240502876148,1558.5940338576495,16408.619140625
178.16000000002578,62.31596460816881,1557.079329805081,16408.619140625
179.1800000000263,62.59459839931316,1555.6418073463788,16408.619140625
180.1800000000268,62.86966984726139,1554.2228260086758,16408.619140625
181.20000000002733,63.14657421822729,1552.794555650402,16408.619140625
182.22000000002785,63.41977517403686,1551.385553852725,16408.619140625
183.22000000002836,63.689274107572274,1549.9958093194082,16408.619140625
184.22000000002888,63.94471861988667,1548.6786930800192,16408.619140625
185.2400000000294,64.20696261486214,1547.3266739926576,16408.619140625
186.2400000000299,64.46047454659828,1546.0198259646297,16408.619140625
187.26000000003043,64.71539614937326,1544.7058631384139,16408.619140625
188.30000000003096,64.97151125062746,1543.3859027977835,16408.619140625
189.3400000000315,65.22859953549086,1542.0610824978708,16408.619140625
190.38000000003203,65.4722208662394,1540.8058030526852,16408.619140625
191.42000000003256,65.72148406868241,1539.521596287504,16408.619140625
192.4600000000331,65.96217041174683,1538.2817126753891,16408.619140625
193.4800000000336,66.18998232947126,1537.108270687749,16408.619140625
194.50000000003413,66.41869813380484,1535.9302866226083,16408.619140625
195.54000000003467,66.65247599972948,1534.7263423848165,16408.619140625
196.54000000003518,66.86506841577054,1533.6315907973353,16408.619140625
197.5400000000357,67.078492590292,1532.5326309996615,16408.619140625
198.5400000000362,67.28837540723966,1531.4519706005813,16408.619140625
199.5400000000367,67.49471777926676,1530.389594212826,16408.619140625
200.54000000003722,67.69752059760178,1529.3454886615957,16408.619140625
201.54000000003774,67.89678473350895,1528.319642607936,16408.619140625
202.60000000003828,68.10414213165396,1527.2521702958331,16408.619140625
203.66000000003882,68.30752541259199,1526.2051918459638,16408.619140625
204.70000000003935,68.50320985656313,1525.1978745219062,16408.619140625
205.7600000000399,68.69872271700122,1524.1914640776142,16408.619140625
206.78000000004042,68.88310838054633,1523.242347533007,16408.619140625
207.78000000004093,69.06030961804208,1522.330221222976,16408.619140625
208.78000000004144,69.23397791277314,1521.4362811911633,16408.619140625
209.78000000004195,69.40411398247781,1520.5605151238885,16408.619140625
210.78000000004246,69.57071852808912,1519.7029104292778,16408.619140625
211.78000000004297,69.7337922327118,1518.8634542507725,16408.619140625
212.7800000000435,69.89333576302568,1518.0421333565014,16408.619140625
213.780000000044,70.04936917271326,1517.2389020835615,16408.619140625
214.80000000004452,70.20493868860079,1516.438174774098,16408.619140625
215.82000000004504,70.35683740831352,1515.6562959516116,16408.619140625
216.82000000004555,70.5021948038434,1514.9080454779346,16408.619140625
217.84000000004608,70.6468257880673,1514.163493035688,16408.619140625
218.8600000000466,70.78778784453146,1513.4377881388702,16408.619140625
219.8600000000471,70.92242479127226,1512.744609342478,16408.619140625
220.86000000004762,71.05353640074038,1512.0695458043344,16408.619140625
221.86000000004813,71.18112320637889,1511.4125973602095,16408.619140625
222.88000000004865,71.30763103410986,1510.7611719824085,16408.619140625
223.92000000004919,71.43284474951588,1510.1163781927878,16408.619140625
224.96000000004972,71.55653675693681,1509.4793620554028,16408.619140625
225.96000000005023,71.6673798126207,1508.9085154982374,16408.619140625
227.00000000005076,71.78130936050741,1508.3217468143494,16408.619140625
228.00000000005127,71.88725783253706,1507.7760362979063,16408.619140625
229.00000000005178,71.98967662828147,1507.2484562827608,16408.619140625
230.04000000005232,72.09244946039887,1506.7190038192107,16408.619140625
231.06000000005284,72.18957013497234,1506.218720549057,16408.619140625
232.06000000005335,72.28123110567452,1505.7465426938302,16408.619140625
233.1200000000539,72.37627152813307,1505.2569372039018,16408.619140625
234.1200000000544,72.46061172302079,1504.82243830065,16408.619140625
235.12000000005492,72.53985091464733,1504.41420454276,16408.619140625
236.14000000005544,72.61873533333547,1504.400616017998,16406.564453125
237.18000000005597,72.69554992072983,1526.0233574167721,16291.7919921875
238.18000000005648,72.76755892080092,1549.5156261417305,16168.3466796875
239.220000000057,72.83637694520375,1574.7739224712582,16036.927734375
240.22000000005718,72.90094094838621,1599.7687256761524,15908.0556640625
241.3000000000562,72.96758875511249,1625.423852137693,15776.8818359375
242.38000000005522,73.03116053084028,1649.5698727744484,15654.4228515625
243.44000000005425,73.09070062802219,1671.9150295497714,15541.9541015625
244.5000000000533,73.14858840909868,1693.3334776715874,15434.91015625
245.54000000005234,73.20080265917012,1712.442754039598,15340.0341796875
246.5800000000514,73.2516841328888,1730.8859978486728,15249.0234375
247.62000000005045,73.30030733981205,1748.3904105985346,15163.1494140625
248.64000000004953,73.34676487791818,1764.9638995155233,15082.2919921875
249.6600000000486,73.38948229367507,1780.0728414937553,15008.95703125
250.68000000004767,73.43116701774125,1794.641165586322,14938.580078125
251.7400000000467,73.47331800943148,1809.3221882668556,14868.0
252.78000000004576,73.51133486112417,1822.4545814424196,14805.146484375
253.8400000000448,73.54908036263811,1835.4447130727533,14743.2392578125
254.90000000004383,73.5851099562766,1847.6815095556715,14685.154296875
255.9400000000429,73.61886690435523,1859.1842811137124,14630.7685546875
256.96000000004193,73.65051012588164,1869.8374838890381,14580.5771484375
258.02000000004097,73.68192538775038,1880.3697990508028,14531.125
259.06000000004,73.71135743832112,1890.1813225221085,14485.2080078125
260.0800000000391,73.73894435146823,1899.3000084390926,14442.662109375
261.1400000000381,73.76633005498803,1908.3487540294418,14400.5673828125
262.1800000000372,73.79197647496022,1916.7940145503676,14361.392578125
263.2400000000362,73.81694146841927,1924.9686069378047,14323.5732421875
264.2800000000353,73.84076597796346,1932.7727561957704,14287.5634765625
265.3200000000343,73.86308176996047,1939.98775606157,14254.3486328125
266.3400000000334,73.8835924086197,1946.7011950462843,14223.5185546875
267.38000000003245,73.90398197326262,1953.230167532253,14193.591796875
268.4400000000315,73.92381938692998,1959.6389167319946,14164.2822265625
269.46000000003056,73.9420474464771,1965.5748802946966,14137.1923828125
270.48000000002963,73.95946795252385,1971.0960625399168,14112.03515625
271.5000000000287,73.97611605015653,1976.4289615749428,14087.78125
272.5800000000277,73.9929373122413,1981.807344103863,14063.3642578125
273.6000000000268,74.00838745374384,1986.695337939997,14041.20703125
274.62000000002587,74.022580036305,1991.2373072246278,14020.6533203125
275.6800000000249,74.03694636477611,1995.776253544206,14000.140625
276.700000000024,74.05013862073258,1999.9574944510057,13981.271484375
277.74000000002303,74.06298077726038,2004.071988744755,13962.732421875
278.80000000002207,74.07569296204136,2008.016838672433,13944.974609375
279.82000000002114,74.08691398635774,2011.6761980522906,13928.53125
280.8800000000202,74.09827423471643,2015.3672948821018,13911.96484375
281.92000000001923,74.1091007927357,2018.8143070679457,13896.5087890625
282.9400000000183,74.11884648710327,2022.0277776288078,13882.1201171875
283.9600000000174,74.12833275717917,2025.115427769171,13868.30859375
285.0200000000164,74.13791516776429,2028.1965717765004,13854.537109375
286.06000000001546,74.14653990006971,2031.0142302599945,13841.958984375
287.1200000000145,74.15508600873255,2033.844148526772,13829.337890625
288.18000000001354,74.16322617256665,2036.5008724592324,13817.5
289.24000000001257,74.17097756690835,2038.9465055011738,13806.6064453125
290.26000000001164,74.17819835246576,2041.3493589062396,13795.91796875
291.34000000001066,74.18523182775581,2043.6987057703557,13785.4765625
292.3800000000097,74.19192793636257,2045.9575086493392,13775.4462890625
293.46000000000873,74.1983019326072,2048.097391160248,13765.951171875
294.52000000000777,74.20436896567664,2050.0899130905837,13757.1123046875
295.6000000000068,74.21024109314196,2052.0938600336867,13748.2333984375
296.62000000000586,74.21552828994113,2053.8854018634765,13740.298828125
297.7000000000049,74.22095349730574,2055.7244570196117,13732.16015625
298.74000000000393,74.22573894909769,2057.2474685516863,13725.41796875
299.80000000000297,74.2304736927346,2058.9218904926593,13718.0185546875
300.82000000000204,74.23481146412692,2060.344706289698,13711.7294921875
301.8400000000011,74.23894413646147,2061.7689601493666,13705.439453125
302.88000000000017,74.24295622442348,2063.147254258753,13699.3564453125
303.9399999999992,74.24684512672178,2064.4983747774563,13693.3955078125
304.97999999999826,74.25047346331552,2065.7474053573465,13687.88671875
305.9999999999973,74.2538602742512,2066.9695692944633,13682.5009765625
307.07999999999635,74.25726966246019,2068.1732797455056,13677.1982421875
308.1399999999954,74.26044760119193,2069.274547077211,13672.34765625
309.15999999999445,74.26335631293222,2070.339466006391,13667.6611328125
310.1999999999935,74.26617676865985,2071.3012374706313,13663.427734375
311.2199999999926,74.26880761163937,2072.2545765031896,13659.234375
312.2799999999916,74.27139893261274,2073.1800174399095,13655.1640625
313.35999999999063,74.27390587563742,2074.332848848258,13650.1083984375
314.3799999999897,74.27620733246336,2075.0993131036626,13646.7373046875
315.41999999998876,74.27835352792707,2075.913822485115,13643.1611328125
316.4599999999878,74.28043366789002,2076.5301988754013,13640.447265625
317.4799999999869,74.28237283859146,2077.260728804802,13637.2412109375
318.51999999998594,74.28428784799006,2078.0766767667324,13633.6650390625
319.59999999998496,74.28610599099996,2078.6944677494753,13630.951171875
320.639999999984,74.28780130342487,2079.5400114736435,13627.251953125
321.6599999999831,74.28937641116336,2080.2442058599604,13624.1689453125
322.7199999999821,74.29094263415307,2081.090655844222,13620.46875
323.7599999999812,74.29240731860872,2081.577738468171,13618.3310546875
324.77999999998025,74.29377988977568,2082.415776486646,13614.6728515625
325.8399999999793,74.29514223965886,2083.0361134376008,13611.9599609375
326.8999999999783,74.29642719994776,2083.3725179935113,13610.48046875
327.9199999999774,74.29762368433398,2083.9652267113106,13607.8896484375
328.9799999999764,74.29883504812419,2084.4726664571936,13605.6708984375
330.03999999997546,74.29997298007237,2084.8951225446763,13603.8203125
331.05999999997454,74.30100305425353,2085.517193413949,13601.107421875
332.0799999999736,74.30201408158884,2085.8264426671076,13599.7509765625
333.13999999997264,74.30302571731876,2086.4487704512294,13597.0380859375
334.1999999999717,74.30401930095954,2086.8720341508206,13595.1875
335.21999999997075,74.30490985067514,2087.3811433912842,13592.96875
336.2799999999698,74.30582583551598,2087.918716645749,13590.625
337.31999999996884,74.30671748309221,2088.3140834605056,13588.8984375
338.3599999999679,74.30755558124976,2088.937555815023,13586.185546875
339.497714843717,74.3085657055428,2088.947601446963,13582.908203125
341.36151367184203,74.31023388713645,2088.94144482097,13582.908203125
343.42093749996707,74.31199558012688,2088.9349429979297,13582.908203125
344.715507812467,74.3134375622177,2088.929621398349,13582.908203125
346.71626953121705,74.31463623172033,2088.9251973939004,13582.908203125
347.83436523434204,74.31591740514536,2088.920469090596,13582.908203125
350.971503906217,74.31772097006568,2088.913812994691,13582.908203125
353.833593749967,74.31958936219593,2088.906917696966,13582.908203125
357.009589843717,74.32146802728914,2088.899984332824,13582.908203125
359.597587890592,74.32284743964928,2088.8948937587297,13582.908203125
362.451445312467,74.32421054523566,2088.8898629424293,13582.908203125
